lineId,componentWordId,description,duplicateGroupSize,duplicatePeerLineIds,duplicateResolution,priority,ledgerStatus,quantity,unit,unitCostGbp,totalCostGbp,supplier,manufacturer,mpn,leadTimeWeeks,sourceGrade,evidenceRef,evidenceQuote,retrievedAt,rejectionReasons,nextAction
mass_fluid_transport_process_heat_exchanger_manifold_purge_valve_set,purge_valve_set,purge valve set,1,,unique_allocation,candidate,admitted_priced,1,candidate,284,284,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-185-purge_valve_set,8,priced,test-fixture://review-evidence-closure/source/purge_valve_set,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_heat_exchanger_manifold_service_bypass_loop,service_bypass_loop,service bypass loop,1,,unique_allocation,candidate,admitted_priced,1,candidate,285,285,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-186-service_bypass_loop,8,priced,test-fixture://review-evidence-closure/source/service_bypass_loop,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
mass_fluid_transport_process_heat_exchanger_manifold_insulated_hose_set,insulated_hose_set,insulated hose set,1,,unique_allocation,candidate,admitted_priced,1,candidate,286,286,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-187-insulated_hose_set,8,priced,test-fixture://review-evidence-closure/source/insulated_hose_set,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_local_hmi_industrial_touchscreen,industrial_touchscreen,industrial touchscreen,1,,unique_allocation,candidate,admitted_priced,1,candidate,287,287,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-188-industrial_touchscreen,8,priced,test-fixture://review-evidence-closure/source/industrial_touchscreen,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_local_hmi_panel_pc,panel_pc,panel PC,1,,unique_allocation,candidate,admitted_priced,1,candidate,288,288,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-189-panel_pc,8,priced,test-fixture://review-evidence-closure/source/panel_pc,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_local_hmi_key_switch,key_switch,key switch,1,,unique_allocation,candidate,admitted_priced,1,candidate,289,289,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-190-key_switch,8,priced,test-fixture://review-evidence-closure/source/key_switch,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_local_hmi_alarm_buzzer_beacon,alarm_buzzer_beacon,alarm buzzer beacon,1,,unique_allocation,candidate,admitted_priced,1,candidate,290,290,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-191-alarm_buzzer_beacon,8,priced,test-fixture://review-evidence-closure/source/alarm_buzzer_beacon,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_external_labelling_high_voltage_warning_label,high_voltage_warning_label,high voltage warning label,1,,unique_allocation,candidate,admitted_priced,1,candidate,291,291,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-192-high_voltage_warning_label,8,priced,test-fixture://review-evidence-closure/source/high_voltage_warning_label,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_external_labelling_arc_flash_boundary_label,arc_flash_boundary_label,arc flash boundary label,1,,unique_allocation,candidate,admitted_priced,1,candidate,292,292,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-193-arc_flash_boundary_label,8,priced,test-fixture://review-evidence-closure/source/arc_flash_boundary_label,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_external_labelling_fire_suppression_instruction_placard,fire_suppression_instruction_placard,fire suppression instruction placard,1,,unique_allocation,candidate,admitted_priced,1,candidate,293,293,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-194-fire_suppression_instruction_placard,8,priced,test-fixture://review-evidence-closure/source/fire_suppression_instruction_placard,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_external_labelling_asset_qr_label,asset_qr_label,asset QR label,1,,unique_allocation,candidate,admitted_priced,1,candidate,294,294,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-195-asset_qr_label,8,priced,test-fixture://review-evidence-closure/source/asset_qr_label,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_operator_workflow_laminated_isolation_checklist,laminated_isolation_checklist,laminated isolation checklist,1,,unique_allocation,candidate,admitted_priced,1,candidate,295,295,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-196-laminated_isolation_checklist,8,priced,test-fixture://review-evidence-closure/source/laminated_isolation_checklist,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_operator_workflow_inspection_log_holder,inspection_log_holder,inspection log holder,1,,unique_allocation,candidate,admitted_priced,1,candidate,296,296,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-197-inspection_log_holder,8,priced,test-fixture://review-evidence-closure/source/inspection_log_holder,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_operator_workflow_status_stack_light,status_stack_light,status stack light,1,,unique_allocation,candidate,admitted_priced,1,candidate,297,297,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-198-status_stack_light,8,priced,test-fixture://review-evidence-closure/source/status_stack_light,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_operator_workflow_manual_reset_station,manual_reset_station,manual reset station,1,,unique_allocation,candidate,admitted_priced,1,candidate,298,298,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-199-manual_reset_station,8,priced,test-fixture://review-evidence-closure/source/manual_reset_station,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_remote_notification_operator_notification_relay,operator_notification_relay,operator notification relay,1,,unique_allocation,candidate,admitted_priced,1,candidate,299,299,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-200-operator_notification_relay,8,priced,test-fixture://review-evidence-closure/source/operator_notification_relay,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_remote_notification_sms_alarm_output_module,sms_alarm_output_module,SMS alarm output module,1,,unique_allocation,candidate,admitted_priced,1,candidate,300,300,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-201-sms_alarm_output_module,8,priced,test-fixture://review-evidence-closure/source/sms_alarm_output_module,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_remote_notification_alarm_acknowledgement_button,alarm_acknowledgement_button,alarm acknowledgement button,1,,unique_allocation,candidate,admitted_priced,1,candidate,301,301,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-202-alarm_acknowledgement_button,8,priced,test-fixture://review-evidence-closure/source/alarm_acknowledgement_button,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_remote_notification_escalation_contact_label,escalation_contact_label,escalation contact label,1,,unique_allocation,candidate,admitted_priced,1,candidate,302,302,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-203-escalation_contact_label,8,priced,test-fixture://review-evidence-closure/source/escalation_contact_label,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
hmi_ergonomics_remote_notification_remote_reset_inhibit_relay,remote_reset_inhibit_relay,remote reset inhibit relay,1,,unique_allocation,candidate,admitted_priced,1,candidate,303,303,Protocol Evidence Supplier,Protocol Evidence Manufacturer,PROTOCOL-204-remote_reset_inhibit_relay,8,priced,test-fixture://review-evidence-closure/source/remote_reset_inhibit_relay,Protocol-only fixture proving source-backed closure. Not a real supplier quote.,2026-05-17T11:40:00.000+01:00,,Keep source record attached; re-check freshness before procurement use.
