component_candidate:energy_storage_source_rack_structure_rack_label_plate,component_candidate,accepted,reviewer_evidence,rack label plate,rack label plate is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/rack_label_plate ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/rack_label_plate,test-fixture://review-evidence-closure/review/design_review:energy_storage_source,,energy_storage_source,rack_label_plate,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:energy_storage_source_rack_thermal_interface_coolant_quick_connector_pair,component_candidate,accepted,reviewer_evidence,coolant quick connector pair,coolant quick connector pair is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/coolant_quick_connector_pair ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/coolant_quick_connector_pair,test-fixture://review-evidence-closure/review/design_review:energy_storage_source,,energy_storage_source,coolant_quick_connector_pair,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:energy_storage_source_rack_thermal_interface_leak_detection_rope,component_candidate,accepted,reviewer_evidence,leak detection rope,leak detection rope is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/leak_detection_rope ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/leak_detection_rope,test-fixture://review-evidence-closure/review/design_review:energy_storage_source,,energy_storage_source,leak_detection_rope,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:energy_storage_source_rack_thermal_interface_rack_cold_plate_manifold,component_candidate,accepted,reviewer_evidence,rack cold plate manifold,rack cold plate manifold is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/rack_cold_plate_manifold ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/rack_cold_plate_manifold,test-fixture://review-evidence-closure/review/design_review:energy_storage_source,,energy_storage_source,rack_cold_plate_manifold,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:energy_storage_source_rack_thermal_interface_rack_drip_tray,component_candidate,accepted,reviewer_evidence,rack drip tray,rack drip tray is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/rack_drip_tray ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/rack_drip_tray,test-fixture://review-evidence-closure/review/design_review:energy_storage_source,,energy_storage_source,rack_drip_tray,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:energy_storage_source_rack_thermal_interface_thermally_conductive_gap_pad,component_candidate,accepted,reviewer_evidence,thermally conductive gap pad,thermally conductive gap pad is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/thermally_conductive_gap_pad ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/thermally_conductive_gap_pad,test-fixture://review-evidence-closure/review/design_review:energy_storage_source,,energy_storage_source,thermally_conductive_gap_pad,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_heat_rejection_coil_coil_guard_grille,component_candidate,accepted,reviewer_evidence,coil guard grille,coil guard grille is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/coil_guard_grille ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/coil_guard_grille,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,coil_guard_grille,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_heat_rejection_coil_drain_safe_condensate_pan,component_candidate,accepted,reviewer_evidence,drain-safe condensate pan,drain-safe condensate pan is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/drain_safe_condensate_pan ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/drain_safe_condensate_pan,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,drain_safe_condensate_pan,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_heat_rejection_coil_dry_cooler_coil,component_candidate,accepted,reviewer_evidence,dry cooler coil,dry cooler coil is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/dry_cooler_coil ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/dry_cooler_coil,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,dry_cooler_coil,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_heat_rejection_coil_ec_condenser_fan,component_candidate,accepted,reviewer_evidence,EC condenser fan,EC condenser fan is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/ec_condenser_fan ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/ec_condenser_fan,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,ec_condenser_fan,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_heat_rejection_coil_fan_contactor,component_candidate,accepted,reviewer_evidence,fan contactor,fan contactor is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/fan_contactor ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/fan_contactor,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,fan_contactor,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_hvac_unit_air_filter_element,component_candidate,accepted,reviewer_evidence,air filter element,air filter element is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/air_filter_element ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/air_filter_element,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,air_filter_element,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_hvac_unit_condensate_drain_kit,component_candidate,accepted,reviewer_evidence,condensate drain kit,condensate drain kit is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/condensate_drain_kit ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/condensate_drain_kit,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,condensate_drain_kit,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_hvac_unit_container_hvac_unit,component_candidate,accepted,reviewer_evidence,container HVAC unit,container HVAC unit is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/container_hvac_unit ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/container_hvac_unit,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,container_hvac_unit,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_hvac_unit_hvac_controller,component_candidate,accepted,reviewer_evidence,HVAC controller,HVAC controller is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/hvac_controller ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/hvac_controller,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,hvac_controller,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_thermal_insulation_insulation_panel,component_candidate,accepted,reviewer_evidence,insulation panel,insulation panel is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/insulation_panel ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/insulation_panel,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,insulation_panel,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_thermal_insulation_seal_gasket_set,component_candidate,accepted,reviewer_evidence,seal gasket set,seal gasket set is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/seal_gasket_set ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/seal_gasket_set,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,seal_gasket_set,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_thermal_insulation_thermal_break_strip,component_candidate,accepted,reviewer_evidence,thermal break strip,thermal break strip is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/thermal_break_strip ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/thermal_break_strip,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,thermal_break_strip,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_thermal_insulation_vapour_barrier_film,component_candidate,accepted,reviewer_evidence,vapour barrier film,vapour barrier film is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/vapour_barrier_film ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/vapour_barrier_film,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,vapour_barrier_film,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_ventilation_path_airflow_baffle,component_candidate,accepted,reviewer_evidence,airflow baffle,airflow baffle is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/airflow_baffle ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/airflow_baffle,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,airflow_baffle,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_ventilation_path_ec_fan_assembly,component_candidate,accepted,reviewer_evidence,EC fan assembly,EC fan assembly is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/ec_fan_assembly ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/ec_fan_assembly,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,ec_fan_assembly,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_ventilation_path_exhaust_louvre,component_candidate,accepted,reviewer_evidence,exhaust louvre,exhaust louvre is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/exhaust_louvre ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/exhaust_louvre,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,exhaust_louvre,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:environmental_interface_ventilation_path_intake_louvre,component_candidate,accepted,reviewer_evidence,intake louvre,intake louvre is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/intake_louvre ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/intake_louvre,test-fixture://review-evidence-closure/review/design_review:environmental_interface,,environmental_interface,intake_louvre,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_external_labelling_arc_flash_boundary_label,component_candidate,accepted,reviewer_evidence,arc flash boundary label,arc flash boundary label is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/arc_flash_boundary_label ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/arc_flash_boundary_label,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,arc_flash_boundary_label,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_external_labelling_asset_qr_label,component_candidate,accepted,reviewer_evidence,asset QR label,asset QR label is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/asset_qr_label ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/asset_qr_label,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,asset_qr_label,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_external_labelling_fire_suppression_instruction_placard,component_candidate,accepted,reviewer_evidence,fire suppression instruction placard,fire suppression instruction placard is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/fire_suppression_instruction_placard ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/fire_suppression_instruction_placard,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,fire_suppression_instruction_placard,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_external_labelling_high_voltage_warning_label,component_candidate,accepted,reviewer_evidence,high voltage warning label,high voltage warning label is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/high_voltage_warning_label ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/high_voltage_warning_label,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,high_voltage_warning_label,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_local_hmi_alarm_buzzer_beacon,component_candidate,accepted,reviewer_evidence,alarm buzzer beacon,alarm buzzer beacon is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/alarm_buzzer_beacon ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/alarm_buzzer_beacon,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,alarm_buzzer_beacon,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_local_hmi_industrial_touchscreen,component_candidate,accepted,reviewer_evidence,industrial touchscreen,industrial touchscreen is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/industrial_touchscreen ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/industrial_touchscreen,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,industrial_touchscreen,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_local_hmi_key_switch,component_candidate,accepted,reviewer_evidence,key switch,key switch is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/key_switch ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/key_switch,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,key_switch,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_local_hmi_panel_pc,component_candidate,accepted,reviewer_evidence,panel PC,panel PC is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/panel_pc ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/panel_pc,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,panel_pc,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_operator_workflow_inspection_log_holder,component_candidate,accepted,reviewer_evidence,inspection log holder,inspection log holder is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/inspection_log_holder ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/inspection_log_holder,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,inspection_log_holder,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_operator_workflow_laminated_isolation_checklist,component_candidate,accepted,reviewer_evidence,laminated isolation checklist,laminated isolation checklist is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/laminated_isolation_checklist ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/laminated_isolation_checklist,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,laminated_isolation_checklist,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_operator_workflow_manual_reset_station,component_candidate,accepted,reviewer_evidence,manual reset station,manual reset station is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/manual_reset_station ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/manual_reset_station,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,manual_reset_station,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_operator_workflow_status_stack_light,component_candidate,accepted,reviewer_evidence,status stack light,status stack light is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/status_stack_light ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/status_stack_light,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,status_stack_light,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_remote_notification_alarm_acknowledgement_button,component_candidate,accepted,reviewer_evidence,alarm acknowledgement button,alarm acknowledgement button is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/alarm_acknowledgement_button ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/alarm_acknowledgement_button,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,alarm_acknowledgement_button,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_remote_notification_escalation_contact_label,component_candidate,accepted,reviewer_evidence,escalation contact label,escalation contact label is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/escalation_contact_label ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/escalation_contact_label,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,escalation_contact_label,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_remote_notification_operator_notification_relay,component_candidate,accepted,reviewer_evidence,operator notification relay,operator notification relay is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/operator_notification_relay ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/operator_notification_relay,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,operator_notification_relay,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_remote_notification_remote_reset_inhibit_relay,component_candidate,accepted,reviewer_evidence,remote reset inhibit relay,remote reset inhibit relay is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/remote_reset_inhibit_relay ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/remote_reset_inhibit_relay,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,remote_reset_inhibit_relay,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:hmi_ergonomics_remote_notification_sms_alarm_output_module,component_candidate,accepted,reviewer_evidence,SMS alarm output module,SMS alarm output module is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/sms_alarm_output_module ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/sms_alarm_output_module,test-fixture://review-evidence-closure/review/design_review:hmi_ergonomics,,hmi_ergonomics,sms_alarm_output_module,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_access_doors_door_seal_gasket,component_candidate,accepted,reviewer_evidence,door seal gasket,door seal gasket is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/door_seal_gasket ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/door_seal_gasket,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,door_seal_gasket,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_access_doors_door_stay_arm,component_candidate,accepted,reviewer_evidence,door stay arm,door stay arm is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/door_stay_arm ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/door_stay_arm,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,door_stay_arm,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_access_doors_lockable_access_door,component_candidate,accepted,reviewer_evidence,lockable access door,lockable access door is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/lockable_access_door ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/lockable_access_door,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,mass_kg,maintenance_serviceability,lockable_access_door,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_access_doors_panic_release_latch,component_candidate,accepted,reviewer_evidence,panic release latch,panic release latch is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/panic_release_latch ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/panic_release_latch,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,panic_release_latch,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_commissioning_ports_commissioning_torque_log_plate,component_candidate,accepted,reviewer_evidence,commissioning torque log plate,commissioning torque log plate is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/commissioning_torque_log_plate ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/commissioning_torque_log_plate,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,commissioning_torque_log_plate,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_commissioning_ports_coolant_sampling_port,component_candidate,accepted,reviewer_evidence,coolant sampling port,coolant sampling port is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/coolant_sampling_port ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/coolant_sampling_port,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,coolant_sampling_port,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_commissioning_ports_insulated_test_socket,component_candidate,accepted,reviewer_evidence,insulated test socket,insulated test socket is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/insulated_test_socket ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/insulated_test_socket,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,insulated_test_socket,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_commissioning_ports_laptop_service_port,component_candidate,accepted,reviewer_evidence,laptop service port,laptop service port is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/laptop_service_port ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/laptop_service_port,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,laptop_service_port,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_commissioning_ports_lockout_hasp_rail,component_candidate,accepted,reviewer_evidence,lockout hasp rail,lockout hasp rail is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/lockout_hasp_rail ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/lockout_hasp_rail,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,lockout_hasp_rail,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_lifting_handling_certified_lifting_lug,component_candidate,accepted,reviewer_evidence,certified lifting lug,certified lifting lug is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/certified_lifting_lug ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/certified_lifting_lug,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,certified_lifting_lug,false,false,Keep reviewer evidence attached to this component-candidate allocation.
component_candidate:maintenance_serviceability_lifting_handling_forklift_pocket_reinforcement,component_candidate,accepted,reviewer_evidence,forklift pocket reinforcement,forklift pocket reinforcement is an architecture-derived component candidate with quantity 1 candidate.,"model:scratch_universal_architecture.energy_storage; source:test-fixture://review-evidence-closure/source/forklift_pocket_reinforcement ""Protocol-only fixture proving source-backed closure. Not a real supplier quote.""",test-fixture://review-evidence-closure/source/forklift_pocket_reinforcement,test-fixture://review-evidence-closure/review/design_review:maintenance_serviceability,,maintenance_serviceability,forklift_pocket_reinforcement,false,false,Keep reviewer evidence attached to this component-candidate allocation.
